#contig	Name	Description	start	stop	chr
chr1	ENSG00000116791.13	CRYZ	74705481	74733151	1
chr1	ENSG00000117054.13	ACADM	75724346	75786196	1
chr1	ENSG00000184005.10	ST6GALNAC3	76074718	76634601	1
chr1	ENSG00000272855.1	RP5-1102E8.3	76636876	76637339	1
chr1	ENSG00000226415.1	TPI1P1	76699788	76700538	1
chr1	ENSG00000117069.14	ST6GALNAC5	76867440	77065711	1
chr1	ENSG00000226084.5	RP4-706A16.3	77129113	77129668	1
chr1	ENSG00000162614.18	NEXN	77916054	77943895	1
chr1	ENSG00000162613.16	FUBP1	77944054	77979110	1
chr1	ENSG00000162616.8	DNAJB4	77979174	78017964	1
chr1	ENSG00000273338.1	RP11-386I14.4	78004345	78004554	1
chr1	ENSG00000137960.5	GIPC2	78045901	78138449	1
chr1	ENSG00000237413.5	MGC27382	78229598	78369464	1
chr1	ENSG00000122420.9	PTGFR	78303883	78539749	1
chr1	ENSG00000137959.15	IFI44L	78619921	78646145	1
chr1	ENSG00000137965.10	IFI44	78649795	78664078	1
chr1	ENSG00000162618.13	ADGRL4	78889763	79006718	1
chr1	ENSG00000117114.19	ADGRL2	81306159	81992436	1
chr1	ENSG00000137941.16	TTLL7	83865027	83999150	1
chr1	ENSG00000271576.1	RP11-486G15.2	84076330	84077931	1
chr1	ENSG00000137976.7	DNASE2B	84398531	84415018	1
chr1	ENSG00000171517.5	LPAR3	84811601	84893213	1
chr1	ENSG00000153898.12	MCOLN2	84925582	84997113	1
chr1	ENSG00000162643.12	WDR63	84999146	85133138	1
chr1	ENSG00000055732.12	MCOLN3	85018081	85048499	1
chr1	ENSG00000280099.1	RP11-33E12.2	85152486	85154203	1
chr1	ENSG00000097096.8	SYDE2	85156872	85201046	1
chr1	ENSG00000282057.1	RP4-621F18.2	85482280	85576858	1
chr1	ENSG00000142871.16	CYR61	85580760	85583962	1
chr1	ENSG00000171502.14	COL24A1	85729232	86156943	1
chr1	ENSG00000122417.15	ODF2L	86346823	86396342	1
chr1	ENSG00000137975.7	CLCA2	86424085	86456558	1
chr1	ENSG00000267272.5	LINC01140	87129764	87169198	1
chr1	ENSG00000241975.1	ELOCP19	88829167	88829419	1
chr1	ENSG00000117226.11	GBP3	89006665	89022894	1
chr1	ENSG00000117228.9	GBP1	89052318	89065360	1
chr1	ENSG00000234518.2	PTGES3P1	89104284	89104767	1
chr1	ENSG00000162645.12	GBP2	89106131	89126114	1
chr1	ENSG00000162654.8	GBP4	89181147	89198932	1
chr1	ENSG00000154451.14	GBP5	89260748	89272804	1
chr1	ENSG00000183347.14	GBP6	89364057	89386461	1
chr1	ENSG00000225492.6	GBP1P1	89407678	89426243	1
chr1	ENSG00000231613.1	RP5-943J3.1	89788913	89790492	1
chr1	ENSG00000097046.12	CDC7	91500892	91525764	1
chr1	ENSG00000069702.10	TGFBR3	91680342	91906335	1
chr1	ENSG00000069712.12	KIAA1107	92166984	92184723	1
chr1	ENSG00000162676.11	GFI1	92474761	92486876	1
chr1	ENSG00000206680.1	SNORD21	92837288	92837383	1
chr1	ENSG00000207523.1	SNORA66	92840718	92840851	1
chr1	ENSG00000143033.17	MTF2	93079234	93139081	1
chr1	ENSG00000223745.7	CCDC18-AS1	93262185	93345887	1
chr1	ENSG00000023909.9	GCLM	93885204	93909456	1
chr1	ENSG00000137962.12	ARHGAP29	94149846	94275068	1
chr1	ENSG00000117525.13	F3	94529224	94541800	1
chr1	ENSG00000143036.16	SLC44A3	94820341	94895246	1
chr1	ENSG00000117519.15	CNN3	94896948	94927278	1
chr1	ENSG00000235501.5	RP4-639F20.1	94927565	94963270	1
chr1	ENSG00000122481.16	RWDD3	95234154	95247225	1
chr1	ENSG00000228502.1	EEF1A1P11	96446929	96448318	1
chr1	ENSG00000137970.7	RPL7P9	96678873	96679620	1
chr1	ENSG00000227034.1	RP11-234N17.1	99008217	99008474	1
chr1	ENSG00000117600.12	PLPPR4	99263952	99309590	1
chr1	ENSG00000099260.10	PALMD	99645942	99694541	1
chr1	ENSG00000223656.1	HMGB3P10	99698241	99699178	1
chr1	ENSG00000122435.9	TRMT13	100133149	100150497	1
chr1	ENSG00000122477.12	LRRC39	100148448	100178273	1
chr1	ENSG00000137992.14	DBT	100186918	100249834	1
chr1	ENSG00000224616.1	RTCA-AS1	100264008	100266120	1
chr1	ENSG00000162692.10	VCAM1	100719741	100739045	1
chr1	ENSG00000162695.11	SLC30A7	100896075	100981753	1
chr1	ENSG00000117543.20	DPH5	100989622	101026088	1
chr1	ENSG00000225938.1	RP4-575N6.4	101235682	101236528	1
chr1	ENSG00000170989.8	S1PR1	101236887	101241518	1
chr1	ENSG00000260940.1	RP4-575N6.5	101243157	101243749	1
chr1	ENSG00000060718.20	COL11A1	102876466	103108496	1
chr1	ENSG00000185946.15	RNPC3	103525690	103555239	1
chr1	ENSG00000240038.6	AMY2B	103561756	103579534	1
chr1	ENSG00000243480.7	AMY2A	103616810	103625780	1
chr1	ENSG00000198890.7	PRMT6	107056678	107059294	1
chr1	ENSG00000162631.18	NTNG1	107140006	107483458	1
chr1	ENSG00000224550.1	RP11-270C12.3	107505202	107505448	1
chr1	ENSG00000085491.15	SLC25A24	108134035	108199925	1
chr1	ENSG00000162639.15	HENMT1	108648289	108661526	1
chr1	ENSG00000244716.3	RP11-20O24.4	108992281	108992836	1
chr1	ENSG00000179902.12	C1orf194	109105950	109113678	1
chr1	ENSG00000116299.16	KIAA1324	109113857	109203231	1
chr1	ENSG00000134222.16	PSRC1	109279555	109283186	1
chr1	ENSG00000221986.6	MYBPHL	109292364	109307041	1
chr1	ENSG00000134243.11	SORT1	109309567	109397951	1
chr1	ENSG00000174151.14	CYB561D1	109494051	109502932	1
chr1	ENSG00000181754.6	AMIGO1	109504174	109509738	1
chr1	ENSG00000116337.15	AMPD2	109619503	109632051	1
chr1	ENSG00000228703.1	RP5-1160K1.6	109628495	109629317	1
chr1	ENSG00000213366.12	GSTM2	109668021	109709551	1
chr1	ENSG00000134184.12	GSTM1	109687813	109693745	1
chr1	ENSG00000134201.10	GSTM5	109712254	109775428	1
chr1	ENSG00000134202.10	GSTM3	109733931	109741038	1
chr1	ENSG00000184371.13	CSF1	109910241	109930992	1
chr1	ENSG00000116396.14	KCNC4	110211342	110283100	1
chr1	ENSG00000273373.1	RP5-1074L1.4	110370153	110373003	1
chr1	ENSG00000143125.5	PROK1	110451199	110457045	1
chr1	ENSG00000259834.1	RP11-284N8.3	110653559	110657040	1
chr1	ENSG00000177272.8	KCNA3	110672464	110675033	1
chr1	ENSG00000143119.12	CD53	110873153	110899928	1
chr1	ENSG00000121931.15	LRIF1	110947184	110952961	1
chr1	ENSG00000064886.13	CHI3L2	111200770	111243440	1
chr1	ENSG00000203878.11	CHIAP2	111280058	111286116	1
chr1	ENSG00000134216.18	CHIA	111290861	111320566	1
chr1	ENSG00000173947.13	PIFO	111346287	111353013	1
chr1	ENSG00000085465.12	OVGP1	111414313	111427777	1
chr1	ENSG00000243960.1	RP11-552M11.4	111438637	111438825	1
chr1	ENSG00000143110.11	C1orf162	111473791	111478512	1
chr1	ENSG00000121933.18	TMIGD3	111483347	111563962	1
chr1	ENSG00000282608.1	ADORA3	111499428	111503760	1
chr1	ENSG00000171385.9	KCND3	111770661	111989155	1
chr1	ENSG00000134245.17	WNT2B	112466540	112530165	1
chr1	ENSG00000273483.1	RP4-671G15.2	112517798	112518441	1
chr1	ENSG00000155363.18	MOV10	112673140	112700746	1
chr1	ENSG00000225075.1	RP11-426L16.3	112693687	112696621	1
chr1	ENSG00000155367.15	PPM1J	112709993	112715477	1
chr1	ENSG00000155380.11	SLC16A1	112911846	112956353	1
chr1	ENSG00000081026.18	MAGI3	113390748	113685923	1
chr1	ENSG00000232450.1	RP4-730K3.3	113698883	113699631	1
chr1	ENSG00000134242.15	PTPN22	113813810	113871759	1
chr1	ENSG00000226167.1	AP4B1-AS1	113856634	113901235	1
chr1	ENSG00000134262.12	AP4B1	113894747	113905140	1
chr1	ENSG00000118655.4	DCLRE1B	113905201	113914086	1
chr1	ENSG00000116774.11	OLFML3	113979390	114035572	1
chr1	ENSG00000116752.5	BCAS2	114567556	114581639	1
chr1	ENSG00000116748.21	AMPD1	114673089	114695618	1
chr1	ENSG00000134198.9	TSPAN2	115048010	115089500	1
chr1	ENSG00000233730.1	LINC01765	115099671	115102658	1
chr1	ENSG00000134259.3	NGF	115285917	115338236	1
chr1	ENSG00000173218.14	VANGL1	115641952	115698224	1
chr1	ENSG00000118729.11	CASQ2	115700006	115768781	1
chr1	ENSG00000163393.12	SLC22A15	115976497	116070054	1
chr1	ENSG00000163399.15	ATP1A1	116372667	116410261	1
chr1	ENSG00000203865.9	ATP1A1-AS1	116392246	116418622	1
chr1	ENSG00000224950.2	RP5-1086K13.1	116493015	116499212	1
chr1	ENSG00000177173.5	NAP1L4P1	116532935	116534092	1
chr1	ENSG00000143061.17	IGSF3	116574398	116667755	1
chr1	ENSG00000116824.4	CD2	116754384	116769228	1
chr1	ENSG00000225079.2	FTH1P22	116775103	116775623	1
chr1	ENSG00000134247.9	PTGFRN	116910056	116990358	1
chr1	ENSG00000134256.12	CD101	117001749	117036476	1
chr1	ENSG00000134253.9	TRIM45	117111059	117122587	1
chr1	ENSG00000183508.4	FAM46C	117605933	117628372	1
chr1	ENSG00000065183.15	WDR3	117929719	117965096	1
chr1	ENSG00000155761.13	SPAG17	117953860	118185223	1
chr1	ENSG00000092607.13	TBX15	118883045	118989556	1
chr1	ENSG00000260941.1	LINC00622	119597701	119599271	1
chr1	ENSG00000198857.3	HSD3BP5	119601339	119609250	1
chr1	ENSG00000143067.4	ZNF697	119619421	119647773	1
chr1	ENSG00000092621.11	PHGDH	119659797	119744215	1
chr1	ENSG00000134240.11	HMGCS2	119747995	119768905	1
chr1	ENSG00000261662.1	RP5-1042I8.7	119909254	119910613	1
chr1	ENSG00000223804.5	CH17-472G23.2	120267333	120341871	1
chr1	ENSG00000275131.2	CH17-472G23.4	120489859	120701289	1
chr1	ENSG00000273136.6	NBPF26	120723922	120841481	1
chr1	ENSG00000198019.12	FCGR1B	121087344	121096310	1
chr1	ENSG00000277702.1	CH17-13I23.3	143419624	143420207	1
chr1	ENSG00000265531.3	FCGR1CP	143874792	143883575	1
chr1	ENSG00000240929.2	HIST2H2BB	143875170	143904650	1
chr1	ENSG00000203818.7	HIST2H3PS2	143905639	143905966	1
chr1	ENSG00000232527.7	RP11-14N7.2	144227029	144250288	1
chr1	ENSG00000266338.6	NBPF15	144421385	144461674	1
chr1	ENSG00000198483.12	ANKRD35	145866559	145885866	1
chr1	ENSG00000143127.12	ITGA10	145891207	145910189	1
chr1	ENSG00000265972.5	TXNIP	145992434	145996600	1
chr1	ENSG00000277406.1	CH17-385C13.2	146321841	146328211	1
chr1	ENSG00000227242.4	NBPF13P	147019655	147056593	1
chr1	ENSG00000225603.3	RP11-325P15.1	147050816	147052481	1
chr1	ENSG00000131781.12	FMO5	147175350	147243050	1
chr1	ENSG00000226015.2	CCT8P1	147203275	147204932	1
chr1	ENSG00000265107.2	GJA5	147756198	147773362	1
chr1	ENSG00000225871.2	RP11-495P10.10	148435354	148436926	1
chr1	ENSG00000274265.4	CH17-189H20.1	149176021	149251013	1
chr1	ENSG00000215861.5	WI2-1896O14.1	149197991	149321732	1
chr1	ENSG00000272755.1	RP11-326G21.1	149264251	149264816	1
chr1	ENSG00000275557.1	RP11-353N4.6	149607764	149612402	1
chr1	ENSG00000150337.13	FCGR1A	149782670	149791957	1
chr1	ENSG00000203814.6	HIST2H2BF	149782774	149812373	1
chr1	ENSG00000183598.3	HIST2H3D	149813270	149813681	1
chr1	ENSG00000220323.3	HIST2H2BD	149843040	149843533	1
chr1	ENSG00000261716.1	RP11-196G18.22	149844497	149849024	1
chr1	ENSG00000203819.6	HIST2H2BC	149850192	149850772	1
chr1	ENSG00000272196.2	HIST2H2AA4	149851060	149851624	1
chr1	ENSG00000184678.10	HIST2H2BE	149884458	149886652	1
chr1	ENSG00000184260.5	HIST2H2AC	149886974	149887364	1
chr1	ENSG00000178096.8	BOLA1	149887916	149900798	1
chr1	ENSG00000159164.9	SV2A	149903317	149917882	1
chr1	ENSG00000014914.20	MTMR11	149928650	149936867	1
chr1	ENSG00000118292.8	C1orf54	150268566	150280916	1
chr1	ENSG00000159208.15	CIART	150282542	150287093	1
chr1	ENSG00000143374.16	TARS2	150487363	150507609	1
chr1	ENSG00000143369.14	ECM1	150508061	150513789	1
chr1	ENSG00000237781.3	RP11-54A4.2	150548561	150557724	1
chr1	ENSG00000143382.14	ADAMTSL4	150549368	150560894	1
chr1	ENSG00000203804.4	ADAMTSL4-AS1	150560937	150574550	1
chr1	ENSG00000277452.1	RN7SL473P	150566561	150566860	1
chr1	ENSG00000274963.1	RN7SL600P	150568970	150569269	1
chr1	ENSG00000143457.10	GOLPH3L	150646224	150697144	1
chr1	ENSG00000163131.10	CTSS	150730195	150765957	1
chr1	ENSG00000143387.12	CTSK	150796207	150808323	1
chr1	ENSG00000143409.15	MINDY1	150996085	151008375	1
chr1	ENSG00000163141.18	BNIPL	151036569	151047600	1
chr1	ENSG00000143434.15	SEMA6C	151131684	151146664	1
chr1	ENSG00000163154.5	TNFAIP8L2	151156628	151159747	1
chr1	ENSG00000163155.11	LYSMD1	151159749	151165948	1
chr1	ENSG00000143416.20	SELENBP1	151364301	151372733	1
chr1	ENSG00000143375.14	CGN	151510509	151538692	1
chr1	ENSG00000143367.15	TUFT1	151540304	151583583	1
chr1	ENSG00000178796.12	RIIAD1	151710432	151729805	1
chr1	ENSG00000269621.1	RP11-98D18.15	151755540	151759642	1
chr1	ENSG00000249602.1	RP11-98D18.3	151768233	151769501	1
chr1	ENSG00000182134.15	TDRKH	151770106	151791416	1
chr1	ENSG00000143365.17	RORC	151806154	151831872	1
chr1	ENSG00000234614.1	AL450992.2	151841876	151850385	1
chr1	ENSG00000159445.12	THEM4	151873583	151909808	1
chr1	ENSG00000143536.7	CRNN	152409242	152414263	1
chr1	ENSG00000163209.14	SPRR3	153001746	153003856	1
chr1	ENSG00000169469.8	SPRR1B	153031201	153032900	1
chr1	ENSG00000241794.1	SPRR2A	153056112	153057537	1
chr1	ENSG00000203785.8	SPRR2E	153093134	153106184	1
chr1	ENSG00000203782.5	LOR	153259699	153262122	1
chr1	ENSG00000163220.10	S100A9	153357853	153361027	1
chr1	ENSG00000163221.8	S100A12	153373705	153375649	1
chr1	ENSG00000143546.9	S100A8	153390031	153391188	1
chr1	ENSG00000238279.1	BX470102.3	153533602	153535115	1
chr1	ENSG00000196154.11	S100A4	153543612	153550136	1
chr1	ENSG00000188015.9	S100A3	153547328	153549372	1
chr1	ENSG00000196754.10	S100A2	153561107	153567890	1
chr1	ENSG00000188643.10	S100A16	153606885	153613145	1
chr1	ENSG00000189334.8	S100A14	153614254	153616986	1
chr1	ENSG00000189171.14	S100A13	153618786	153631360	1
chr1	ENSG00000272030.1	RP1-178F15.4	153631437	153634397	1
chr1	ENSG00000169418.9	NPR1	153678636	153693992	1
chr1	ENSG00000143624.13	INTS3	153728066	153774353	1
chr1	ENSG00000143554.13	SLC27A3	153774808	153780157	1
chr1	ENSG00000143614.9	GATAD2B	153789029	153923360	1
chr1	ENSG00000143578.15	CREB3L4	153967712	153974268	1
chr1	ENSG00000272654.1	RP11-422P24.11	153977742	153979160	1
chr1	ENSG00000163263.6	C1orf189	154199371	154206333	1
chr1	ENSG00000143595.12	AQP10	154321089	154325325	1
chr1	ENSG00000169291.9	SHE	154469771	154502113	1
chr1	ENSG00000163239.12	TDRD10	154502218	154548147	1
chr1	ENSG00000143603.18	KCNN3	154697454	154870280	1
chr1	ENSG00000160691.18	SHC1	154962623	154974395	1
chr1	ENSG00000163354.14	DCST2	155018522	155033781	1
chr1	ENSG00000232093.1	DCST1-AS1	155045190	155046118	1
chr1	ENSG00000169242.11	EFNA1	155127459	155134857	1
chr1	ENSG00000185499.16	MUC1	155185823	155192916	1
chr1	ENSG00000231064.7	RP11-263K19.4	155195003	155205495	1
chr1	ENSG00000236263.1	RP11-263K19.6	155211150	155211391	1
chr1	ENSG00000160766.14	GBAP1	155213824	155227422	1
chr1	ENSG00000176444.18	CLK2	155262867	155278491	1
chr1	ENSG00000160752.14	FDPS	155308747	155319802	1
chr1	ENSG00000235919.4	ASH1L-AS1	155562041	155563944	1
chr1	ENSG00000271267.1	RP11-29H23.7	155566049	155566306	1
chr1	ENSG00000125459.14	MSTO1	155610204	155614967	1
chr1	ENSG00000203761.5	MSTO2P	155745828	155749631	1
chr1	ENSG00000224276.1	RP11-336K24.5	155991389	156001787	1
chr1	ENSG00000132698.14	RAB25	156061159	156070514	1
chr1	ENSG00000160789.19	LMNA	156082572	156140089	1
chr1	ENSG00000196189.12	SEMA4A	156147365	156177752	1
chr1	ENSG00000242252.1	BGLAP	156241961	156243320	1
chr1	ENSG00000163472.18	TMEM79	156282934	156292443	1
chr1	ENSG00000198715.11	GLMP	156290088	156295689	1
chr1	ENSG00000183856.10	IQGAP3	156525404	156572604	1
chr1	ENSG00000160818.16	GPATCH4	156594486	156601490	1
chr1	ENSG00000132702.12	HAPLN2	156619293	156625725	1
chr1	ENSG00000132688.10	NES	156668762	156677397	1
chr1	ENSG00000143320.8	CRABP2	156699605	156705816	1
chr1	ENSG00000027869.11	SH2D2A	156806242	156816862	1
chr1	ENSG00000198400.11	NTRK1	156815639	156881850	1
chr1	ENSG00000187800.13	PEAR1	156893697	156916434	1
chr1	ENSG00000160838.13	LRRC71	156920649	156933094	1
chr1	ENSG00000271736.1	RP11-85G21.3	157280715	157283068	1
chr1	ENSG00000143297.18	FCRL5	157513376	157552520	1
chr1	ENSG00000160856.20	FCRL3	157674320	157700857	1
chr1	ENSG00000132704.15	FCRL2	157745732	157777132	1
chr1	ENSG00000163534.14	FCRL1	157794402	157820105	1
chr1	ENSG00000073754.5	CD5L	157830913	157898256	1
chr1	ENSG00000158473.6	CD1D	158179946	158184896	1
chr1	ENSG00000158477.6	CD1A	158254136	158258269	1
chr1	ENSG00000158481.12	CD1C	158289785	158293630	1
chr1	ENSG00000158485.10	CD1B	158327950	158331531	1
chr1	ENSG00000158488.15	CD1E	158353695	158357553	1
chr1	ENSG00000163554.12	SPTA1	158610705	158686698	1
chr1	ENSG00000163563.7	MNDA	158831316	158849506	1
chr1	ENSG00000163564.14	PYHIN1	158930795	158977054	1
chr1	ENSG00000163565.18	IFI16	158999967	159055155	1
chr1	ENSG00000163568.14	AIM2	159062483	159147096	1
chr1	ENSG00000162706.12	CADM3	159171608	159203306	1
chr1	ENSG00000225670.4	CADM3-AS1	159194324	159207973	1
chr1	ENSG00000213088.9	ACKR1	159203313	159206500	1
chr1	ENSG00000179639.10	FCER1A	159289713	159308224	1
chr1	ENSG00000132693.12	CRP	159712288	159714589	1
chr1	ENSG00000158716.8	DUSP23	159780931	159782543	1
chr1	ENSG00000181036.13	FCRL6	159800511	159816251	1
chr1	ENSG00000158714.10	SLAMF8	159826749	159837249	1
chr1	ENSG00000188004.9	C1orf204	159834473	159855347	1
chr1	ENSG00000243284.1	VSIG8	159854315	159862657	1
chr1	ENSG00000272668.1	RP11-190A12.8	159866953	159867685	1
chr1	ENSG00000213085.9	CFAP45	159872363	159900163	1
chr1	ENSG00000279430.1	RP11-190A12.9	159910093	159910554	1
chr1	ENSG00000085552.16	IGSF9	159927038	159945604	1
chr1	ENSG00000224259.6	LINC01133	159961217	159984750	1
chr1	ENSG00000018625.14	ATP1A2	160115772	160143591	1
chr1	ENSG00000162734.12	PEA15	160205336	160215376	1
chr1	ENSG00000162738.5	VANGL2	160400585	160428678	1
chr1	ENSG00000162739.13	SLAMF6	160485029	160523262	1
chr1	ENSG00000066294.14	CD84	160541094	160579516	1
chr1	ENSG00000117090.14	SLAMF1	160608099	160647295	1
chr1	ENSG00000117091.9	CD48	160678745	160711851	1
chr1	ENSG00000026751.16	SLAMF7	160739056	160754821	1
chr1	ENSG00000122224.17	LY9	160796073	160828261	1
chr1	ENSG00000122223.12	CD244	160830159	160862855	1
chr1	ENSG00000179914.4	ITLN1	160876538	160885170	1
chr1	ENSG00000232188.1	RP11-312J18.6	160931738	160934309	1
chr1	ENSG00000158764.6	ITLN2	160945024	160954799	1
chr1	ENSG00000158769.17	F11R	160995210	161021348	1
chr1	ENSG00000215845.10	TSTD1	161037630	161038990	1
chr1	ENSG00000186517.13	ARHGAP30	161046947	161069970	1
chr1	ENSG00000143217.8	NECTIN4	161070994	161089599	1
chr1	ENSG00000162755.13	KLHDC9	161098360	161100346	1
chr1	ENSG00000143224.17	PPOX	161166409	161178013	1
chr1	ENSG00000158859.9	ADAMTS4	161184307	161199056	1
chr1	ENSG00000158869.10	FCER1G	161215233	161220699	1
chr1	ENSG00000158874.11	APOA2	161222291	161223631	1
chr1	ENSG00000248485.1	PCP4L1	161258726	161285450	1
chr1	ENSG00000158887.15	MPZ	161304734	161309954	1
chr1	ENSG00000143226.13	FCGR2A	161505429	161524013	1
chr1	ENSG00000173110.7	HSPA6	161524539	161526910	1
chr1	ENSG00000203747.10	FCGR3A	161541758	161550737	1
chr1	ENSG00000244682.7	FCGR2C	161581338	161605662	1
chr1	ENSG00000225217.1	HSPA7	161606290	161608217	1
chr1	ENSG00000162747.9	FCGR3B	161623195	161631963	1
chr1	ENSG00000072694.20	FCGR2B	161663146	161678654	1
chr1	ENSG00000229808.1	RP11-456P18.2	161890832	161892196	1
chr1	ENSG00000162745.10	OLFML2B	161983191	162023854	1
chr1	ENSG00000239887.4	C1orf226	162378840	162386818	1
chr1	ENSG00000198574.5	SH2D1B	162395265	162412138	1
chr1	ENSG00000117143.13	UAP1	162561505	162599842	1
chr1	ENSG00000272574.1	RP11-359K18.4	162593102	162593754	1
chr1	ENSG00000162733.16	DDR2	162631372	162787400	1
chr1	ENSG00000132196.13	HSD17B7	162790701	162812817	1
chr1	ENSG00000185860.13	CCDC190	162824457	162868815	1
chr1	ENSG00000117152.13	RGS4	163068774	163076802	1
chr1	ENSG00000143248.12	RGS5	163111120	163217636	1
chr1	ENSG00000143228.12	NUF2	163266575	163355764	1
chr1	ENSG00000185630.18	PBX1	164555583	164899296	1
chr1	ENSG00000269887.1	RP11-477H21.2	164680084	164680799	1
chr1	ENSG00000143171.12	RXRG	165400916	165445355	1
chr1	ENSG00000143179.14	UCK2	165827755	165908109	1
chr1	ENSG00000236364.3	RP11-525G13.2	165890794	165900683	1
chr1	ENSG00000225171.2	DUTP6	166868747	166869209	1
chr1	ENSG00000143167.11	GPA33	167052835	167166479	1
chr1	ENSG00000272205.1	RP11-277B15.3	167219830	167220512	1
chr1	ENSG00000198821.10	CD247	167430639	167518610	1
chr1	ENSG00000198771.10	RCSD1	167630092	167706249	1
chr1	ENSG00000143178.12	TBX19	168281039	168314426	1
chr1	ENSG00000143185.3	XCL2	168540764	168543997	1
chr1	ENSG00000143184.4	XCL1	168576472	168582077	1
chr1	ENSG00000229757.2	RP4-738P11.4	168578652	168579439	1
chr1	ENSG00000143196.4	DPT	168695458	168729264	1
chr1	ENSG00000143153.12	ATP1B1	169105696	169132530	1
chr1	ENSG00000117477.12	CCDC181	169394869	169460669	1
chr1	ENSG00000117479.12	SLC19A2	169463908	169486003	1
chr1	ENSG00000198734.10	F5	169514165	169586588	1
chr1	ENSG00000174175.16	SELP	169588848	169630193	1
chr1	ENSG00000188404.8	SELL	169690666	169711698	1
chr1	ENSG00000007908.15	SELE	169722640	169764705	1
chr1	ENSG00000171806.11	METTL18	169792528	169794966	1
chr1	ENSG00000116132.11	PRRX1	170662727	170739419	1
chr1	ENSG00000271811.1	RP1-79C4.4	170667380	170669425	1
chr1	ENSG00000117501.14	MROH9	170935470	171064765	1
chr1	ENSG00000007933.12	FMO3	171090876	171117819	1
chr1	ENSG00000094963.13	FMO2	171185207	171211230	1
chr1	ENSG00000010932.16	FMO1	171248470	171285978	1
chr1	ENSG00000076258.9	FMO4	171314207	171342084	1
chr1	ENSG00000034971.16	MYOC	171635416	171652683	1
chr1	ENSG00000233328.3	PFN1P1	171670516	171670939	1
chr1	ENSG00000010165.19	METTL13	171781663	171814023	1
chr1	ENSG00000230630.4	DNM3OS	172136530	172144794	1
chr1	ENSG00000117560.7	FASLG	172659017	172666874	1
chr1	ENSG00000224228.2	RP1-15D23.2	172775904	173064015	1
chr1	ENSG00000183831.6	ANKRD45	173609560	173669862	1
chr1	ENSG00000116161.17	CACYBP	174999162	175011672	1
chr1	ENSG00000120332.15	TNN	175067857	175148066	1
chr1	ENSG00000235750.9	KIAA0040	175156986	175192999	1
chr1	ENSG00000116147.16	TNR	175315193	175743770	1
chr1	ENSG00000228686.2	RP11-492I21.1	176017276	176018760	1
chr1	ENSG00000120341.18	SEC16B	177923955	177984303	1
chr1	ENSG00000242193.10	RP11-568K15.1	178006135	178037950	1
chr1	ENSG00000213058.3	RP4-765C7.2	178411615	178411972	1
chr1	ENSG00000116194.12	ANGPTL1	178849704	178871052	1
chr1	ENSG00000272906.1	RP11-533E19.7	179881606	179882041	1
chr1	ENSG00000121454.5	LHX4	180230285	180278982	1
chr1	ENSG00000243155.1	RP11-46A10.5	180944041	180945302	1
chr1	ENSG00000162783.10	IER5	181088711	181092899	1
chr1	ENSG00000135821.17	GLUL	182381703	182392206	1
chr1	ENSG00000135828.11	RNASEL	182573633	182589256	1
chr1	ENSG00000143333.6	RGS16	182598622	182604408	1
chr1	ENSG00000135838.13	NPL	182789292	182830384	1
chr1	ENSG00000224468.3	RP11-181K3.4	183138401	183141282	1
chr1	ENSG00000058085.14	LAMC2	183186237	183244900	1
chr1	ENSG00000116701.14	NCF2	183555562	183590876	1
chr1	ENSG00000173627.7	APOBEC4	183646403	183653316	1
chr1	ENSG00000198756.10	COLGALT2	183929853	184037729	1
chr1	ENSG00000271387.1	RP11-382D12.2	184385752	184386704	1
chr1	ENSG00000230470.1	GS1-115G20.1	184408336	184412360	1
chr1	ENSG00000279838.1	RP4-635A23.6	185292383	185294372	1
chr1	ENSG00000116679.15	IVNS1ABP	185296387	185317329	1
chr1	ENSG00000143341.11	HMCN1	185734550	186190949	1
chr1	ENSG00000116690.12	PRG4	186296278	186314562	1
chr1	ENSG00000073756.11	PTGS2	186671790	186680427	1
chr1	ENSG00000273129.1	PACERR	186680621	186681446	1
chr1	ENSG00000116711.9	PLA2G4A	186828952	186988981	1
chr1	ENSG00000150681.9	RGS18	192158456	192185815	1
chr1	ENSG00000090104.11	RGS1	192575726	192580031	1
chr1	ENSG00000127074.14	RGS13	192636137	192660306	1
chr1	ENSG00000116741.7	RGS2	192809038	192812283	1
chr1	ENSG00000023572.8	GLRX2	193096467	193106114	1
chr1	ENSG00000162630.5	B3GALT2	193179044	193186654	1
chr1	ENSG00000162687.16	KCNT2	196225778	196609225	1
chr1	ENSG00000000971.15	CFH	196651877	196747504	1
chr1	ENSG00000066279.17	ASPM	197084127	197146694	1
chr1	ENSG00000203724.10	C1orf53	197902646	197907367	1
